date,norm_new_cases,norm_reviews
2020-03-01,0.0,0.0
2020-03-02,1.1692701196674887e-05,0.0
2020-03-03,8.769525897506166e-06,0.0
2020-03-04,1.9000639444596693e-05,0.0
2020-03-05,5.115556773545264e-05,0.0
2020-03-06,3.3616515940440305e-05,0.1
2020-03-07,0.0001161962181419567,0.3
2020-03-08,7.965652690234768e-05,0.0
2020-03-09,4.969398008586828e-05,0.0
2020-03-10,0.00013227368228738468,0.0
2020-03-11,0.00026162418927560063,0.0
2020-03-12,0.000315702932310222,0.5
2020-03-13,0.000457476934319905,0.0
2020-03-14,0.0005495569562437197,0.0
2020-03-15,0.00016589019822782497,0.0
2020-03-16,0.0010669589841965836,0.0
2020-03-17,0.0013344295240705216,0.1
2020-03-18,0.0019366036356992784,0.0
2020-03-19,0.003279071891842514,0.3
2020-03-20,0.004647848725678268,0.0
2020-03-21,0.004375993422855577,0.0
2020-03-22,0.006512834566547913,0.0
2020-03-23,0.008144697177308851,0.0
2020-03-24,0.007754453274869827,0.0
2020-03-25,0.008857221156481227,0.0
2020-03-26,0.013018361194847904,0.5
2020-03-27,0.013581072439937883,0.0
2020-03-28,0.016192198775920343,0.0
2020-03-29,0.01178039645564995,0.0
2020-03-30,0.01618489083767242,0.0
2020-03-31,0.019273956335068967,0.0
2020-04-01,0.022979811820590116,0.0
2020-04-02,0.023444596693157942,0.0
2020-04-03,0.023529368776833835,0.1
2020-04-04,0.023300630309673883,0.0
2020-04-05,0.021364757467799398,0.0
2020-04-06,0.02318224171005755,0.0
2020-04-07,0.021966200785603362,0.2
2020-04-08,0.02270649493011784,0.0
2020-04-09,0.026019183337900795,0.0
2020-04-10,0.025089613592765143,0.2
2020-04-11,0.021095094546451084,0.3
2020-04-12,0.01932511190280442,0.0
2020-04-13,0.019756280259431807,0.2
2020-04-14,0.02071215858225998,0.0
2020-04-15,0.01872513017265004,0.2
2020-04-16,0.021676806430985657,0.0
2020-04-17,0.023960537133461222,0.0
2020-04-18,0.02013556225449895,0.0
2020-04-19,0.018733168904722756,0.0
2020-04-20,0.021937699826436466,0.0
2020-04-21,0.018942175938613318,0.0
2020-04-22,0.02146999177856947,0.0
2020-04-23,0.02365579610852288,0.1
2020-04-24,0.023337900794738284,0.3
2020-04-25,0.02269699461039554,0.0
2020-04-26,0.01909710422946926,0.0
2020-04-27,0.01799360555403307,0.3
2020-04-28,0.01785621631497214,0.1
2020-04-29,0.019437654151822418,0.0
2020-04-30,0.021232483785512013,0.0
2020-05-01,0.02577217502512104,0.0
2020-05-02,0.01994847903535215,0.0
2020-05-03,0.017448433360738102,0.0
2020-05-04,0.017446240979263724,0.3
2020-05-05,0.01748497305197771,0.0
2020-05-06,0.01788398648031424,0.0
2020-05-07,0.020091714625011418,0.0
2020-05-08,0.019979903169818215,0.5
2020-05-09,0.017934411254224902,0.0
2020-05-10,0.013673152461861697,0.0
2020-05-11,0.013920891568466246,0.0
2020-05-12,0.016969763405499223,0.0
2020-05-13,0.01458225997990317,0.5
2020-05-14,0.018975061660728966,0.0
2020-05-15,0.0181777655978807,0.0
2020-05-16,0.017626747053987393,0.0
2020-05-17,0.013423220973782771,0.2
2020-05-18,0.016503516945281814,0.0
2020-05-19,0.015013428336530556,1.0
2020-05-20,0.016487439481136384,0.0
2020-05-21,0.018541700922627205,0.0
2020-05-22,0.017468895587832284,0.0
2020-05-23,0.014724764775737646,0.0
2020-05-24,0.01474303462135745,0.0
2020-05-25,0.013823695989768887,0.0
2020-05-26,0.01364684388416918,0.0
2020-05-27,0.013816388051520965,0.2
2020-05-28,0.015391248743948113,0.0
2020-05-29,0.018440851374805882,0.0
2020-05-30,0.016904722755092718,0.0
2020-05-31,0.013359641911025852,0.0
2020-06-01,0.012607655065314699,0.0
2020-06-02,0.01549429067324381,0.0
2020-06-03,0.014098474467890747,0.0
2020-06-04,0.02049438202247191,0.0
2020-06-05,0.019265186809171463,0.1
2020-06-06,0.014859230839499407,0.1
2020-06-07,0.012960628482689321,0.0
2020-06-08,0.012361377546359733,0.0
2020-06-09,0.014820498766785421,0.0
2020-06-10,0.01581510916232758,0.0
2020-06-11,0.016129350506988216,0.0
2020-06-12,0.01883913400931762,0.1
2020-06-13,0.01758582259979903,0.1
2020-06-14,0.013947200146158766,0.0
2020-06-15,0.015305745866447429,0.0
2020-06-16,0.018022106513199965,0.0
2020-06-17,0.01973947200146159,0.0
2020-06-18,0.02029560610212844,0.0
2020-06-19,0.02306750707956518,0.0
2020-06-20,0.0232618982369599,0.0
2020-06-21,0.01893267561889102,0.0
2020-06-22,0.02158984196583539,0.0
2020-06-23,0.028003288572211564,0.0
2020-06-24,0.026559239974422215,0.0
2020-06-25,0.028573307755549466,0.0
2020-06-26,0.036205718461679,0.2
2020-06-27,0.03015328400475016,0.0
2020-06-28,0.030879693066593588,0.0
2020-06-29,0.030439755184068693,0.0
2020-06-30,0.03608294509911391,0.0
2020-07-01,0.03616917877043939,0.0
2020-07-02,0.039883803781858046,0.0
2020-07-03,0.037989586187996714,0.0
2020-07-04,0.03357412989860235,0.0
2020-07-05,0.03914497122499315,0.0
2020-07-06,0.031405133826619164,0.0
2020-07-07,0.04133077555494656,0.0
2020-07-08,0.04460546268384032,0.0
2020-07-09,0.04339015255321092,0.0
2020-07-10,0.05025888371243263,0.0
2020-07-11,0.04437964739197954,0.3
2020-07-12,0.042980908011327305,0.0
2020-07-13,0.04457184616789988,0.0
2020-07-14,0.0475417922718553,0.5
2020-07-15,0.048471362016990954,0.1
2020-07-16,0.05140915319265552,0.1
2020-07-17,0.04870448524709966,0.0
2020-07-18,0.04728893760847721,0.0
2020-07-19,0.04323157029323102,0.0
2020-07-20,0.04466173380834932,0.0
2020-07-21,0.04908230565451722,0.0
2020-07-22,0.04974148168447977,0.0
2020-07-23,0.04966620992052617,0.0
2020-07-24,0.055104046770804785,0.0
2020-07-25,0.045909198867269574,0.3
2020-07-26,0.04143674065954143,0.2
2020-07-27,0.04405955969672056,0.0
2020-07-28,0.047472366858500044,0.0
2020-07-29,0.04730647666027222,0.0
2020-07-30,0.04947254955695624,0.0
2020-07-31,0.04819439115739472,0.0
2020-08-01,0.04217995797935507,0.0
2020-08-02,0.034641819676623734,0.0
2020-08-03,0.029867543619256417,0.0
2020-08-04,0.04513017265004111,0.0
2020-08-05,0.03994519046314059,0.0
2020-08-06,0.04357650497853293,0.0
2020-08-07,0.044734082397003744,0.0
2020-08-08,0.04656764410340733,0.1
2020-08-09,0.040041655248013154,0.0
2020-08-10,0.03793185347583813,0.0
2020-08-11,0.041097652324837856,0.0
2020-08-12,0.04045089978989678,0.0
2020-08-13,0.037510185438933044,0.0
2020-08-14,0.05168685484607655,0.0
2020-08-15,0.037809810907097834,0.0
2020-08-16,0.025805060747236687,0.0
2020-08-17,0.027746049145884716,0.1
2020-08-18,0.03223970037453183,0.0
2020-08-19,0.033972412533114095,0.0
2020-08-20,0.03223166164245912,0.0
2020-08-21,0.03559185164885357,0.0
2020-08-22,0.03259925093632959,0.1
2020-08-23,0.024091349228099024,0.0
2020-08-24,0.024724947474193845,0.0
2020-08-25,0.030529642824518134,0.3
2020-08-26,0.031137663286745228,0.0
2020-08-27,0.03656819219877592,0.0
2020-08-28,0.034285192290125145,0.0
2020-08-29,0.0315607929112999,0.0
2020-08-30,0.02455686489449164,0.0
2020-08-31,0.02474321731981365,0.0
2020-09-01,0.0304017539051795,0.0
2020-09-02,0.029364026673974603,0.0
2020-09-03,0.0330464967571024,0.0
2020-09-04,0.03526737919064584,0.0
2020-09-05,0.03134959349593496,0.0
2020-09-06,0.022056819219877594,0.0
2020-09-07,0.018163880515209646,0.0
2020-09-08,0.019292956974513567,0.0
2020-09-09,0.024304010231113546,0.0
2020-09-10,0.02862519411710971,0.0
2020-09-11,0.03290837672421668,0.0
2020-09-12,0.03310861423220974,0.0
2020-09-13,0.029232483785512013,0.0
2020-09-14,0.02443628391340093,0.0
2020-09-15,0.026460582808075273,0.0
2020-09-16,0.028473189001552938,0.3
2020-09-17,0.032471362016990954,0.0
2020-09-18,0.03739033525166712,0.0
2020-09-19,0.03260217411162876,0.0
2020-09-20,0.03122170457659633,0.0
2020-09-21,0.02360098657166347,0.0
2020-09-22,0.027156298529277426,0.0
2020-09-23,0.030586644742851922,0.1
2020-09-24,0.03538065223348863,0.3
2020-09-25,0.03470759112085503,0.0
2020-09-26,0.031439481136384395,0.0
2020-09-27,0.0252898511007582,0.0
2020-09-28,0.02750927194665205,0.0
2020-09-29,0.030469717730885176,0.0
2020-09-30,0.028362108340184527,0.0
2020-10-01,0.0338313693249292,0.0
2020-10-02,0.03890965561341007,0.2
2020-10-03,0.0359163241070613,0.0
2020-10-04,0.02415054352790719,0.4
2020-10-05,0.027368959532291952,0.0
2020-10-06,0.03232447245820773,0.3
2020-10-07,0.036066136841143695,0.1
2020-10-08,0.042217959258244266,0.4
2020-10-09,0.040396090253037364,0.0
2020-10-10,0.04025870101397643,0.3
2020-10-11,0.03376048232392436,0.4
2020-10-12,0.03200730793824792,0.0
2020-10-13,0.03622691148259797,0.2
2020-10-14,0.042277884351877223,0.3
2020-10-15,0.04694107974787613,0.0
2020-10-16,0.05058774093358911,0.0
2020-10-17,0.0400840412898511,0.0
2020-10-18,0.03815693797387412,0.1
2020-10-19,0.05015438019548735,0.0
2020-10-20,0.045165250753631134,0.3
2020-10-21,0.04437964739197954,0.5
2020-10-22,0.05735781492646387,0.3
2020-10-23,0.06032045309217137,0.0
2020-10-24,0.05660290490545355,0.3
2020-10-25,0.045096556134100664,0.2
2020-10-26,0.0474767516214488,0.0
2020-10-27,0.0560935416095734,0.1
2020-10-28,0.06270357175481867,0.3
2020-10-29,0.06682378733899698,0.1
2020-10-30,0.07305380469535032,0.0
2020-10-31,0.06479071891842514,0.2
2020-11-01,0.055736183429250026,0.1
2020-11-02,0.06053749885813465,0.0
2020-11-03,0.09027349958892847,0.3
2020-11-04,0.07352955147529003,0.0
2020-11-05,0.0938134648762218,0.0
2020-11-06,0.0913178039645565,0.0
2020-11-07,0.09387631314515392,0.0
2020-11-08,0.08615547638622453,0.0
2020-11-09,0.08810596510459487,0.0
2020-11-10,0.09885301909198867,0.2
2020-11-11,0.10717676075637161,0.2
2020-11-12,0.11640449438202247,0.1
2020-11-13,0.13016241892756006,0.0
2020-11-14,0.12075929478395908,0.0
2020-11-15,0.10153357084132639,0.0
2020-11-16,0.11425449894948388,0.1
2020-11-17,0.11882707591120854,0.0
2020-11-18,0.1258426966292135,0.3
2020-11-19,0.1403854937425779,0.3
2020-11-20,0.14684790353521512,0.2
2020-11-21,0.13238914771170185,0.1
2020-11-22,0.10673024572942359,0.0
2020-11-23,0.1338149264638714,0.4
2020-11-24,0.12616132273682287,0.1
2020-11-25,0.13168173928930302,0.0
2020-11-26,0.08520690600164428,0.0
2020-11-27,0.15609463780031058,0.0
2020-11-28,0.12447099662007856,0.7
2020-11-29,0.10085320179044487,0.0
2020-11-30,0.11501671690874211,0.1
2020-12-01,0.14322243537042112,0.0
2020-12-02,0.14405334794920982,0.0
2020-12-03,0.16047647757376451,0.0
2020-12-04,0.17149173289485703,0.0
2020-12-05,0.1636444688042386,0.5
2020-12-06,0.13029030784689868,0.3
2020-12-07,0.1436455649949758,0.1
2020-12-08,0.16407271398556683,0.0
2020-12-09,0.16123650315154836,0.0
2020-12-10,0.1711109893121403,0.0
2020-12-11,0.1757201059651046,0.2
2020-12-12,0.16256947108796932,0.2
2020-12-13,0.1401947565543071,0.3
2020-12-14,0.1549626381657075,0.5
2020-12-15,0.16310733534301636,0.1
2020-12-16,0.17305343929843792,0.1
2020-12-17,0.17464145427971134,0.2
2020-12-18,0.18305800675984288,0.2
2020-12-19,0.14527231204896318,0.0
2020-12-20,0.1413457568283548,0.1
2020-12-21,0.1468296336895953,0.0
2020-12-22,0.14867415730337077,0.0
2020-12-23,0.16261112633598246,0.0
2020-12-24,0.15457824061386682,0.0
2020-12-25,0.08820535306476661,0.1
2020-12-26,0.16587631314515391,0.0
2020-12-27,0.09921914679820956,0.0
2020-12-28,0.1268789622727688,0.0
2020-12-29,0.14804859778934867,0.0
2020-12-30,0.16070448524709965,0.1
2020-12-31,0.2280186352425322,0.1
2021-01-01,0.12597570110532566,0.0
2021-01-02,0.20636740659541428,0.0
2021-01-03,0.14908924819585276,0.3
2021-01-04,0.1355797935507445,0.2
2021-01-05,0.1679532291952133,0.0
2021-01-06,0.190167899881246,0.0
2021-01-07,0.21037142596145061,0.0
2021-01-08,0.2225223348862702,0.0
2021-01-09,0.19252105599707683,0.4
2021-01-10,0.15561450625742212,0.0
2021-01-11,0.1488108157486069,0.3
2021-01-12,0.16112761487165433,0.0
2021-01-13,0.16792618982369598,0.0
2021-01-14,0.1713375353978259,0.5
2021-01-15,0.1811784050424774,0.0
2021-01-16,0.1575131086142322,0.1
2021-01-17,0.13047008312779756,0.0
2021-01-18,0.10346213574495296,0.0
2021-01-19,0.11289083767242167,0.0
2021-01-20,0.13777875216954416,0.0
2021-01-21,0.13983666758015895,0.4
2021-01-22,0.14121859870284095,0.0
2021-01-23,0.12996071983191743,0.0
2021-01-24,0.10335690143418289,0.0
2021-01-25,0.0945786060107792,0.1
2021-01-26,0.1095043390883347,0.0
2021-01-27,0.11410249383392711,0.0
2021-01-28,0.12028500959166895,0.0
2021-01-29,0.12203599159587102,0.0
2021-01-30,0.10940714350963734,0.1
2021-01-31,0.08318187631314515,0.0
2021-02-01,0.0912622636338723,0.0
2021-02-02,0.0861211290764593,0.0
2021-02-03,0.08979117566456564,0.0
2021-02-04,0.09157138942175938,0.0
2021-02-05,0.09614250479583447,0.3
2021-02-06,0.08501763040102311,0.0
2021-02-07,0.06611637891659815,0.6
2021-02-08,0.06048415090892482,0.0
2021-02-09,0.06881154654243171,0.0
2021-02-10,0.07014524527267745,0.0
2021-02-11,0.07746706860327031,0.0
2021-02-12,0.07374952041655249,0.0
2021-02-13,0.06643792819950671,0.0
2021-02-14,0.04998264364666118,0.0
2021-02-15,0.04072494747419384,0.0
2021-02-16,0.04312998995158491,0.0
2021-02-17,0.050181419567004656,0.0
2021-02-18,0.052741390335251666,0.5
2021-02-19,0.05518370329770714,0.0
2021-02-20,0.053915045217867906,0.0
2021-02-21,0.040578788709235404,0.0
2021-02-22,0.040439937882524896,0.0
2021-02-23,0.053513839408057,0.5
2021-02-24,0.05463487713528821,0.0
2021-02-25,0.05670667762857404,0.0
2021-02-26,0.05545555860052982,0.0
2021-02-27,0.052068329222618066,0.0
2021-02-28,0.03801735635333881,0.5
2021-03-01,0.036921896409975334,0.1
2021-03-02,0.04202283730702475,0.0
2021-03-03,0.049209463780031056,0.2
2021-03-04,0.050334886270211016,0.0
2021-03-05,0.04978167534484334,0.0
2021-03-06,0.044680003653969125,0.0
2021-03-07,0.030795651776742487,0.0
2021-03-08,0.03169745135653604,0.0
2021-03-09,0.04054663378094455,0.5
2021-03-10,0.042035991595871014,0.0
2021-03-11,0.04525586918790536,0.0
2021-03-12,0.04607728144697177,0.0
2021-03-13,0.040480862336713254,0.0
2021-03-14,0.02822252671964922,0.0
2021-03-15,0.03884023020005481,0.0
2021-03-16,0.03908943089430894,0.0
2021-03-17,0.04387905362199689,0.1
2021-03-18,0.04504320818489084,0.0
2021-03-19,0.045092171371151915,0.0
2021-03-20,0.04249712249931488,0.0
2021-03-21,0.02529715903900612,0.3
2021-03-22,0.03585712980725313,0.1
2021-03-23,0.03885192290125149,0.0
2021-03-24,0.06392107426692245,0.3
2021-03-25,0.0497012880241162,0.0
2021-03-26,0.05567552754179227,0.3
2021-03-27,0.046289211656161504,0.0
2021-03-28,0.033245272677445876,0.3
2021-03-29,0.049249657440394626,0.0
2021-03-30,0.04484297067689778,0.0
2021-03-31,0.050407965652690234,0.0
2021-04-01,0.05657294235863707,0.0
2021-04-02,0.053343564446880425,0.1
2021-04-03,0.04680003653969124,0.0
2021-04-04,0.02729368776833836,0.3
2021-04-05,0.050733899698547545,0.1
2021-04-06,0.04570530739015256,0.0
2021-04-07,0.05530647666027222,0.1
2021-04-08,0.05879528637983009,0.2
2021-04-09,0.06170896135927651,0.0
2021-04-10,0.05102402484699004,0.7
2021-04-11,0.03418653512377821,0.0
2021-04-12,0.04648506440120581,0.0
2021-04-13,0.059355074449620904,0.0
2021-04-14,0.05482488352973417,0.0
2021-04-15,0.05416351511829725,0.2
2021-04-16,0.0589531378459852,0.0
2021-04-17,0.0400935416095734,0.0
2021-04-18,0.03162291038640724,0.0
2021-04-19,0.045955238878231476,0.0
2021-04-20,0.04540275874668859,0.0
2021-04-21,0.04694911847994884,0.0
2021-04-22,0.04888572211564812,0.0
2021-04-23,0.04617447702566913,0.0
2021-04-24,0.03966895039736914,0.0
2021-04-25,0.02494491641545629,0.0
2021-04-26,0.031516214487987575,0.0
2021-04-27,0.03825413355257148,0.0
2021-04-28,0.04029377911756646,0.0
2021-04-29,0.043013793733442954,0.0
2021-04-30,0.0423831186626473,0.0
2021-05-01,0.03526591760299626,0.0
2021-05-02,0.02196912396090253,0.0
2021-05-03,0.03351858956791815,0.0
2021-05-04,0.03110185438933041,0.0
2021-05-05,0.03344989494838769,0.0
2021-05-06,0.03405060747236686,0.1
2021-05-07,0.03520380012788892,0.0
2021-05-08,0.025687402941445146,0.0
2021-05-09,0.016431168356627387,0.0
2021-05-10,0.02425066228190372,0.0
2021-05-11,0.025721750251210377,0.0
2021-05-12,0.02624572942358637,0.0
2021-05-13,0.02841399470174477,0.0
2021-05-14,0.030721841600438476,0.0
2021-05-15,0.022209555129259158,0.0
2021-05-16,0.012733351603178953,0.0
2021-05-17,0.018864711793185347,0.0
2021-05-18,0.02103005389604458,0.5
2021-05-19,0.021554763862245363,0.0
2021-05-20,0.021991047775646297,0.0
2021-05-21,0.020961359276514113,0.0
2021-05-22,0.015301361103498676,0.0
2021-05-23,0.009882524892664658,0.0
2021-05-24,0.016259431807801223,0.0
2021-05-25,0.01791760299625468,0.0
2021-05-26,0.017913218233305928,0.0
2021-05-27,0.019607198319174204,0.0
2021-05-28,0.016240431168356627,0.0
2021-05-29,0.009604092445418837,0.1
2021-05-30,0.005246368868183064,0.0
2021-05-31,0.004436649310313328,0.0
2021-06-01,0.01532620809354161,0.0
2021-06-02,0.012197679729606285,0.0
2021-06-03,0.01341956700465881,0.0
2021-06-04,0.013008860875125604,0.0
2021-06-05,0.011282725860966476,0.3
2021-06-06,0.004321914679820955,0.0
2021-06-07,0.010342194208458938,0.0
2021-06-08,0.009454279711336439,0.0
2021-06-09,0.013545263542523066,0.0
2021-06-10,0.010904174659724125,0.0
2021-06-11,0.018264730063030966,0.0
2021-06-12,0.006601991413172558,0.0
2021-06-13,0.0037840504247739107,0.3
2021-06-14,0.008429706768977802,0.1
2021-06-15,0.007935690143418288,0.0
2021-06-16,0.008671599524984013,0.0
2021-06-17,0.008469900429341372,0.0
2021-06-18,0.01554763862245364,0.0
2021-06-19,0.0065230656800950035,0.0
2021-06-20,0.003531195761395816,0.0
2021-06-21,0.00778880058463506,0.0
2021-06-22,0.007801224079656527,0.0
2021-06-23,0.009217502512103773,0.3
2021-06-24,0.010456198045126519,0.0
2021-06-25,0.017818215036082944,0.0
2021-06-26,0.006802959714990408,0.0
2021-06-27,0.003300995706586279,0.0
2021-06-28,0.00997387412076368,0.0
2021-06-29,0.00511774915501964,0.0
2021-06-30,0.01108979629122134,0.0
2021-07-01,0.010963368959532292,0.0
2021-07-02,0.02169361468895588,0.0
2021-07-03,0.003758472640906184,0.2
2021-07-04,0.0029896775372248103,0.0
2021-07-05,0.006363752626290308,0.2
2021-07-06,0.01662336713254773,0.0
2021-07-07,0.014675070795651777,0.0
2021-07-08,0.015183703297707135,0.0
2021-07-09,0.03476678542066319,0.0
2021-07-10,0.007105508358454371,0.0
2021-07-11,0.008416552480131543,0.0
2021-07-12,0.021934776651137296,0.0
2021-07-13,0.019228647117931853,0.0
2021-07-14,0.022815383210011874,0.1
2021-07-15,0.023207088700100485,0.0
2021-07-16,0.056507901708230564,0.0
2021-07-17,0.009857677902621723,0.0
2021-07-18,0.015044121677171828,0.0
2021-07-19,0.03637599342285558,0.1
2021-07-20,0.02877866082031607,0.0
2021-07-21,0.03477701653421029,0.0
2021-07-22,0.04120361742943272,0.0
2021-07-23,0.0882513930757285,0.1
2021-07-24,0.020091714625011418,0.1
2021-07-25,0.01979720471362017,0.0
2021-07-26,0.05906641088882799,0.0
2021-07-27,0.04736786334155477,0.0
2021-07-28,0.0534487987576505,0.3
2021-07-29,0.05321786790901617,0.1
2021-07-30,0.13926957157212022,0.0
2021-07-31,0.0306261076093907,0.0
2021-08-01,0.03133717000091349,0.0
2021-08-02,0.08214634146341464,0.3
2021-08-03,0.07068603270302366,0.0
2021-08-04,0.07525568648944916,0.0
2021-08-05,0.07973033707865168,0.1
2021-08-06,0.18365068055174935,0.0
2021-08-07,0.04419256417283274,0.2
2021-08-08,0.02391303553484973,0.0
2021-08-09,0.1209164154562894,0.0
2021-08-10,0.0856629213483146,0.1
2021-08-11,0.11181657074997717,0.0
2021-08-12,0.10594537316159679,0.0
2021-08-13,0.16514040376358818,0.0
2021-08-14,0.04988179409883987,0.0
2021-08-15,0.032189275600621174,0.0
2021-08-16,0.1489620900703389,0.0
2021-08-17,0.10877646843884169,0.0
2021-08-18,0.12174221247830457,0.0
2021-08-19,0.11284187448616059,0.0
2021-08-20,0.1754102493833927,0.0
2021-08-21,0.06029706768977802,0.0
2021-08-22,0.029354526354252307,0.0
2021-08-23,0.163027678816114,0.0
2021-08-24,0.11334319904996802,0.7
2021-08-25,0.12602977984836028,0.0
2021-08-26,0.1371583082122956,0.1
2021-08-27,0.1742797113364392,0.1
2021-08-28,0.05326829268292683,0.0
2021-08-29,0.0333366219055449,0.3
2021-08-30,0.17505289120306933,0.0
2021-08-31,0.13174239517676076,0.0
2021-09-01,0.14372375993422856,0.0
2021-09-02,0.1285159404403033,0.0
2021-09-03,0.17343637526262903,0.0
2021-09-04,0.05636905088152005,0.0
2021-09-05,0.03817520781949393,0.0
2021-09-06,0.05884936512286471,0.0
2021-09-07,0.17704941993240156,0.0
2021-09-08,0.130018452544076,0.0
2021-09-09,0.12089083767242167,0.0
2021-09-10,0.1697553667671508,0.0
2021-09-11,0.0570932675618891,0.0
2021-09-12,0.03282652781583996,0.0
2021-09-13,0.17191413172558692,0.0
2021-09-14,0.1042623549831004,0.0
2021-09-15,0.12887768338357541,0.0
2021-09-16,0.11467909016168813,0.0
2021-09-17,0.1539073718827076,0.0
2021-09-18,0.05210925367680643,0.0
2021-09-19,0.03154910021010322,0.0
2021-09-20,0.13101598611491733,0.0
2021-09-21,0.08554745592399744,0.0
2021-09-22,0.09982789805426144,0.0
2021-09-23,0.09322736822873846,0.0
2021-09-24,0.12902311135470906,0.0
2021-09-25,0.043103681373892394,0.0
2021-09-26,0.03818616972686581,0.0
2021-09-27,0.11675162144879876,0.0
2021-09-28,0.08236850278615146,0.0
2021-09-29,0.08840047501598612,0.0
2021-09-30,0.081364392070887,0.0
2021-10-01,0.11298584086964465,0.4
2021-10-02,0.03434511738375811,0.0
2021-10-03,0.031861149173289485,0.0
2021-10-04,0.10630419292956975,0.5
2021-10-05,0.0696914223074815,0.0
2021-10-06,0.08256727870649493,0.0
2021-10-07,0.07413903352516671,0.0
2021-10-08,0.09625870101397643,0.1
2021-10-09,0.027547273225541243,0.4
2021-10-10,0.028430072165890198,0.0
2021-10-11,0.07124070521604092,0.0
2021-10-12,0.08120946378003106,0.0
2021-10-13,0.07954544624097927,0.0
2021-10-14,0.06356152370512469,0.0
2021-10-15,0.08026600895222435,0.0
2021-10-16,0.028669772540422033,0.0
2021-10-17,0.022710148899241802,0.0
2021-10-18,0.0731034986754362,0.0
2021-10-19,0.059395268109984474,0.0
2021-10-20,0.06719356901434183,0.0
2021-10-21,0.056947108796930664,0.5
2021-10-22,0.07043098565817119,0.2
2021-10-23,0.02326262903078469,0.0
2021-10-24,0.013567918151091624,0.0
2021-10-25,0.08120361742943272,0.0
2021-10-26,0.05058774093358911,0.0
2021-10-27,0.07481209463780031,0.0
2021-10-28,0.05535763222800767,0.3
2021-10-29,0.06951895496483054,0.0
2021-10-30,0.02474687128893761,0.0
2021-10-31,0.023401479857495203,0.0
2021-11-01,0.08146524161870833,0.0
2021-11-02,0.051859322188727505,0.0
2021-11-03,0.06238494564720928,0.1
2021-11-04,0.05972777930026491,0.0
2021-11-05,0.07065972412533114,0.0
2021-11-06,0.025285466337809447,0.0
2021-11-07,0.026532931396729697,0.0
2021-11-08,0.07968356627386498,0.2
2021-11-09,0.05843792819950672,0.0
2021-11-10,0.06994208458938522,0.0
2021-11-11,0.04141043208184891,0.3
2021-11-12,0.10583940805700191,0.0
2021-11-13,0.03179099296610944,0.0
2021-11-14,0.02281099844706312,0.0
2021-11-15,0.09852270028318261,0.2
2021-11-16,0.06362875673700558,0.0
2021-11-17,0.08234804055905727,0.0
2021-11-18,0.08052982552297433,0.2
2021-11-19,0.09275162144879875,0.3
2021-11-20,0.0327381017630401,0.1
2021-11-21,0.028667580158947655,0.2
2021-11-22,0.10644523613775464,0.0
2021-11-23,0.06670905270850461,0.1
2021-11-24,0.08151128162967022,0.0
2021-11-25,0.02853822965195944,0.1
2021-11-26,0.03851210377272312,0.0
2021-11-27,0.019007947382844614,0.2
2021-11-28,0.031060929935142048,0.1
2021-11-29,0.1371963094911848,0.4
2021-11-30,0.08574477025669133,0.1
2021-12-01,0.1001114460582808,0.0
2021-12-02,0.1017381931122682,0.0
2021-12-03,0.1159345939526811,0.1
2021-12-04,0.04793057458664474,0.3
2021-12-05,0.03965360372704851,0.3
2021-12-06,0.13116287567370055,0.2
2021-12-07,0.08275143875034256,0.8
2021-12-08,0.10937425778752169,0.0
2021-12-09,0.08947985749520417,0.1
2021-12-10,0.11741737462318444,0.0
2021-12-11,0.04079656526902348,0.1
2021-12-12,0.03749703115008678,0.0
2021-12-13,0.13671544715447154,0.1
2021-12-14,0.08390755458116379,0.1
2021-12-15,0.10492153101306294,0.2
2021-12-16,0.10347602082762401,0.0
2021-12-17,0.14086854846076552,0.3
2021-12-18,0.056839682104686214,0.1
2021-12-19,0.06415419749703115,0.0
2021-12-20,0.17715246186169728,0.3
2021-12-21,0.13035023294053166,0.2
2021-12-22,0.1759254590298712,0.2
2021-12-23,0.19711628756737007,0.3
2021-12-24,0.17060235681008495,0.0
2021-12-25,0.05320032885722115,0.0
2021-12-26,0.14301635151182973,0.4
2021-12-27,0.3716824700831278,0.7
2021-12-28,0.26016040924454187,0.4
2021-12-29,0.36421156481227734,0.1
2021-12-30,0.4298975061660729,0.0
2021-12-31,0.3579662007856034,0.5
2022-01-01,0.12150397369142231,0.1
2022-01-02,0.22224901799579794,0.1
2022-01-03,0.7866615511098931,0.0
2022-01-04,0.5886895039736915,0.3
2022-01-05,0.47095788800584637,0.0
2022-01-06,0.5953287658719284,0.5
2022-01-07,0.6261317255869188,0.3
2022-01-08,0.28189348680003656,0.0
2022-01-09,0.34766566182515757,0.1
2022-01-10,1.0,0.0
2022-01-11,0.5621543801954874,0.0
2022-01-12,0.6646781766694071,0.5
2022-01-13,0.6139530464967571,0.1
2022-01-14,0.6277109710422947,0.2
2022-01-15,0.2876214487987577,0.4
2022-01-16,0.34153576322280077,0.0
