,norm_reviews,norm_cases
0,0.001201923076923077,1.0617235890303992e-07
1,0.0,3.4885203639570264e-07
2,0.0,2.8818211702253693e-07
3,0.0,5.005268348286168e-07
4,0.0,1.1678959479334393e-06
5,0.001201923076923077,8.038764316944451e-07
6,0.004807692307692308,2.5178016539863756e-06
7,0.0,1.7594276618218046e-06
8,0.0,1.1375609882468564e-06
9,0.0,2.8514862105387865e-06
10,0.0,5.536130142801367e-06
11,0.007211538461538462,6.658523651204933e-06
12,0.0,9.601014740803467e-06
13,0.0,1.1512117201058187e-05
14,0.0,3.549190283330192e-06
15,0.0,2.225069293010851e-05
16,0.001201923076923077,2.780199055275317e-05
17,0.0,4.0299993943625296e-05
18,0.003605769230769231,6.816265441575164e-05
19,0.0,9.657134416223646e-05
20,0.0,9.092904166053205e-05
21,0.0,0.00013527875272231616
22,0.0,0.0001691477352123859
23,0.0,0.00016104830097606827
24,0.0,0.00018393602805959503
25,0.006009615384615385,0.00027029965828729636
26,0.0,0.00028197861776663077
27,0.0,0.000336172023246711
28,0.0,0.0002446059474327607
29,0.0,0.00033602034844827807
30,0.001201923076923077,0.0004001332857458709
31,0.0,0.0004770475760312017
32,0.002403846153846154,0.00048669409321153503
33,0.001201923076923077,0.0004884535208733568
34,0.0,0.0004837060996824066
35,0.0,0.00044352744557752766
36,0.0,0.0004812489679477934
37,0.002403846153846154,0.0004560102814885565
38,0.0,0.0004713749385698107
39,0.0,0.0005401291246994507
40,0.002403846153846154,0.000520836090338784
41,0.003605769230769231,0.00043793064551535314
42,0.0,0.0004011950093349013
43,0.002403846153846154,0.00041014382244244327
44,0.0,0.00042998288607746843
45,0.002403846153846154,0.00038874250838355907
46,0.0,0.0004500039594706131
47,0.0,0.0004974023339808988
48,0.0,0.0004180157444811115
49,0.0,0.00038890935066183523
50,0.0,0.0004554187497746681
51,0.0,0.0003932472498970166
52,0.0,0.00044571156267496164
53,0.001201923076923077,0.0004910774948862463
54,0.003605769230769231,0.0004844796411544145
55,0.002403846153846154,0.0004711777613318479
56,0.0,0.00039646275562379437
57,0.003605769230769231,0.00037355986106042433
58,0.001201923076923077,0.00037070837484988554
59,0.0,0.0004035308012307682
60,0.0,0.00044078213172589194
61,0.0,0.0005350025165124181
62,0.0,0.0004141328696412289
63,0.0,0.00036224492109732895
64,0.003605769230769231,0.0003621994186577991
65,0.002403846153846154,0.0003630032950894935
66,0.0,0.0003712847390839306
67,0.0,0.000417105695690514
68,0.006009615384615385,0.0004147850712744904
69,0.0,0.0003723312951931177
70,0.0,0.00028388972022688546
71,0.003605769230769231,0.00028903149589376125
72,0.0,0.0003523102217999731
73,0.006009615384615385,0.00030275806515194
74,0.0,0.00039392978648996474
75,0.0,0.00037738206598093377
76,0.0,0.00036594578617909205
77,0.002403846153846154,0.0002787024421204798
78,0.0,0.00034263336965995316
79,0.01201923076923077,0.00031170687825948193
80,0.0,0.0003422996851034007
81,0.0,0.0003849354709428929
82,0.001201923076923077,0.0003626696105329411
83,0.0,0.00030571572372138184
84,0.0,0.0003060949107174641
85,0.0,0.0002870142210746035
86,0.0,0.000283343690952527
87,0.004807692307692308,0.0002868625462761706
88,0.0,0.00031954846533846363
89,0.0,0.00038284235872451867
90,0.0,0.0003509603160939201
91,0.0,0.00027738287137411344
92,0.0,0.0002617755346153666
93,0.0,0.0003216870799963677
94,0.0,0.0002927171934956811
95,0.0,0.0004254629770841676
96,0.001201923076923077,0.00039995127598775143
97,0.001201923076923077,0.00030850654001254743
98,0.0,0.00026910142737967635
99,0.0,0.0002566640939081774
100,0.0,0.000307702663580853
101,0.0,0.00032834560364757264
102,0.001201923076923077,0.00033486761998018793
103,0.001201923076923077,0.0003911086352391125
104,0.001201923076923077,0.00036509640730786775
105,0.0,0.0002895775251681198
106,0.0,0.0003177738701967985
107,0.0,0.0003741513927743127
108,0.0,0.00040979497040604756
109,0.0,0.0004213374225667923
110,0.0,0.00047886767361239666
111,0.0,0.0004829022232507122
112,0.001201923076923077,0.00039305007265905384
113,0.0,0.0004481990293692614
114,0.0,0.0005813088324739869
115,0.0,0.000551337892303643
116,0.0,0.0005931394667517542
117,0.002403846153846154,0.0007515486262350898
118,0.0,0.0006259315581729503
119,0.0,0.0006410080331371819
120,0.0,0.0006318772102715204
121,0.001201923076923077,0.0007490004896214169
122,0.0,0.0007507902522429252
123,0.0,0.0008278865522863755
124,0.0,0.0007885724445325642
125,0.0,0.0006969305313193973
126,0.0,0.0008125522301648079
127,0.0,0.0006519134511445084
128,0.0,0.0008579181623760925
129,0.001201923076923077,0.0009258836395538814
130,0.006009615384615385,0.0009006601205744877
131,0.0,0.0010432192636215837
132,0.003605769230769231,0.0009211968882823043
133,0.0,0.0008921663318622445
134,0.0,0.00092518593548109
135,0.006009615384615385,0.0009868265735642262
136,0.001201923076923077,0.001006119607924893
137,0.001201923076923077,0.0010670928768949245
138,0.0,0.001010958033994903
139,0.0,0.0009815786255384475
140,0.0,0.0008973687774484934
141,0.0,0.0009270515355018148
142,0.002403846153846154,0.0010187996210738845
143,0.003605769230769231,0.0010324806878925334
144,0.0,0.0010309184374686744
145,0.0,0.0011437796549826058
146,0.003605769230769231,0.0009529424235943132
147,0.002403846153846154,0.0008601174469533698
148,0.0,0.0009145535321109427
149,0.0,0.0009853856629791135
150,0.0,0.0009819426450546865
151,0.0,0.0010268990553102021
152,0.0,0.0010003711330642854
153,0.0,0.0008755427739539971
154,0.001201923076923077,0.0007190902193704461
155,0.0,0.0006200010735542233
156,0.0,0.0009367738900813645
157,0.0,0.0008291606205932119
158,0.0,0.0009045278279345271
159,0.0,0.0009285531160063006
160,0.001201923076923077,0.0009666083229331188
161,0.0,0.0008311627279325264
162,0.0,0.0007873742136249441
163,0.0,0.0008530797363060826
164,0.0,0.0008396565166447696
165,0.0,0.000778622577755365
166,0.0,0.0010728565192353753
167,0.0,0.0007848412444911144
168,0.0,0.0005356850531053663
169,0.001201923076923077,0.0005759698795691483
170,0.0,0.0006692347131255472
171,0.0,0.0007051968078339912
172,0.0,0.000669067870847271
173,0.001201923076923077,0.000738807943166725
174,0.001201923076923077,0.0006766971132084466
175,0.001201923076923077,0.000500117312872848
176,0.0,0.0005132675178969816
177,0.003605769230769231,0.0006337428102922454
178,0.007211538461538462,0.0006463621535218638
179,0.0,0.0007590716962373623
180,0.0,0.0007116884892069199
181,0.0,0.0006551441243511295
182,0.0,0.0005097789975330246
183,0.0,0.0005136467048930639
184,0.0,0.0006310885013196693
185,0.0,0.0006095506799421955
186,0.0,0.000685979610872541
187,0.0,0.0007320735821163036
188,0.0,0.0006507607226764183
189,0.002403846153846154,0.00045789104898912464
190,0.004807692307692308,0.00037709388386391126
191,0.0,0.0004005276402217965
192,0.001201923076923077,0.0005045310495072458
193,0.0,0.0005942163578206279
194,0.0,0.0006831129571821589
195,0.0,0.0006872688466592207
196,0.0,0.000606820533570403
197,0.0,0.0005072763633588815
198,0.0,0.0005492902825247987
199,0.003605769230769231,0.0005910615220132233
200,0.002403846153846154,0.0006740428042358706
201,0.002403846153846154,0.0007761351110610651
202,0.0,0.0006767577831278198
203,0.0,0.0006481064137038423
204,0.0,0.0004899399338979994
205,0.0,0.0005637297233356121
206,0.001201923076923077,0.0006349258737200221
207,0.003605769230769231,0.0007344245414920138
208,0.0,0.0007204552925563424
209,0.0,0.0006526263226971431
210,0.0,0.0005249919798158459
211,0.0,0.000571055616099922
212,0.002403846153846154,0.0006324990769450954
213,0.0,0.000588756065077043
214,0.0,0.000702269484224236
215,0.006009615384615385,0.000807668301655268
216,0.001201923076923077,0.0007455423042171463
217,0.004807692307692308,0.0005013458787401546
218,0.009615384615384616,0.0005681434599700099
219,0.003605769230769231,0.000670994140787369
220,0.002403846153846154,0.0007486516375850212
221,0.004807692307692308,0.0008763314829058483
222,0.0,0.0008385189556565228
223,0.003605769230769231,0.0008356674694459839
224,0.004807692307692308,0.0007007982386794367
225,0.0,0.0006644114545353805
226,0.004807692307692308,0.0007519884831505453
227,0.003605769230769231,0.0008775752162529982
228,0.0,0.0009743589051330407
229,0.0,0.001050044629551065
230,0.001201923076923077,0.0008320424417634373
231,0.003605769230769231,0.0007920457974166778
232,0.0,0.0010410503140039931
233,0.004807692307692308,0.0009375019291138426
234,0.010817307692307692,0.0009211968882823043
235,0.003605769230769231,0.0011905561628193166
236,0.001201923076923077,0.00125204512610402
237,0.004807692307692308,0.0011748881561411966
238,0.002403846153846154,0.0009360761860085732
239,0.0,0.0009854766678581734
240,0.007211538461538462,0.0011643164226904225
241,0.003605769230769231,0.0013015062778729933
242,0.001201923076923077,0.0013870205292294702
243,0.002403846153846154,0.0015163232948935297
244,0.004807692307692308,0.0013448246003054335
245,0.001201923076923077,0.001156899525047053
246,0.0,0.0012565498676174775
247,0.003605769230769231,0.0018737146224410053
248,0.0,0.0015261973242715124
249,0.0,0.001947185894801909
250,0.008413461538461538,0.0018953889511370689
251,0.0,0.0019484902980684321
252,0.0,0.0017882458735240581
253,0.007211538461538462,0.0018287278772258031
254,0.002403846153846154,0.002051780835801247
255,0.002403846153846154,0.002224538431216336
256,0.001201923076923077,0.0024160581991975764
257,0.001201923076923077,0.0027016011747273807
258,0.0,0.00250644121158375
259,0.007211538461538462,0.0021074151518664396
260,0.001201923076923077,0.0023714354734986134
261,0.001201923076923077,0.0024663383948780875
262,0.004807692307692308,0.0026119462013736855
263,0.004807692307692308,0.0029137790502551846
264,0.003605769230769231,0.0030479050745094104
265,0.003605769230769231,0.00274781648580989
266,0.0,0.0022152711010320846
267,0.007211538461538462,0.0027774082389841514
268,0.002403846153846154,0.00261855922258536
269,0.0,0.0027331343653215837
270,0.001201923076923077,0.0017685584846874659
271,0.003605769230769231,0.003239819196966577
272,0.009615384615384616,0.0025834768417078275
273,0.0,0.0020932942281323354
274,0.003605769230769231,0.0023872551549751664
275,0.0,0.0029726592070068417
276,0.0,0.002989904631588664
277,0.0,0.0033307634061069524
278,0.0,0.003559382829784884
279,0.007211538461538462,0.0033965144312276207
280,0.003605769230769231,0.002704255483699957
281,0.001201923076923077,0.0029814411778361074
282,0.0,0.0034054025744157893
283,0.0,0.003346537585143975
284,0.002403846153846154,0.003551480572786529
285,0.002403846153846154,0.0036471418681581678
286,0.002403846153846154,0.0033742030683781388
287,0.003605769230769231,0.0029098203380160856
288,0.006009615384615385,0.0032163247706893184
289,0.002403846153846154,0.0033853663335428013
290,0.002403846153846154,0.0035917957342099975
291,0.003605769230769231,0.00362475466790947
292,0.002403846153846154,0.003799438533264657
293,0.001201923076923077,0.003015203987967274
294,0.001201923076923077,0.002933709118769269
295,0.0,0.003047525887513328
296,0.0,0.0030858086066377958
297,0.0,0.0033750676147292066
298,0.0,0.003208346676291747
299,0.001201923076923077,0.0018307906544844906
300,0.0,0.0034428359146690323
301,0.0,0.0020593797432027355
302,0.0,0.0026334536877914727
303,0.001201923076923077,0.0030728252438919383
304,0.004807692307692308,0.003335495659818059
305,0.001201923076923077,0.004732587395663475
306,0.0,0.002614706682705164
307,0.0,0.00428322047034628
308,0.003605769230769231,0.0030944237351887855
309,0.002403846153846154,0.0028140377028057
310,0.0,0.0034859418923836667
311,0.001201923076923077,0.003947002944660039
312,0.0,0.004366323092407674
313,0.009615384615384616,0.00461851277976208
314,0.004807692307692308,0.003995842229755437
315,0.0,0.0032298541627095345
316,0.004807692307692308,0.0030886449253684912
317,0.0,0.003344277630647325
318,0.003605769230769231,0.003485380695629465
319,0.006009615384615385,0.0035561824915379494
320,0.0,0.0037604277751077113
321,0.001201923076923077,0.0032692592753424056
322,0.0,0.0027079866837414067
323,0.0,0.0021474421311728858
324,0.0,0.0023431329561110314
325,0.0,0.002859676649654164
326,0.007211538461538462,0.0029023882728928725
327,0.0,0.0029310699772765367
328,0.003605769230769231,0.0026974149502906326
329,0.0,0.0021452580140754515
330,0.001201923076923077,0.001963066246197835
331,0.0,0.002272846854517219
332,0.0,0.002368280637691209
333,0.0,0.002496597517165454
334,0.0,0.0025329387988699804
335,0.001201923076923077,0.002270829579698061
336,0.0,0.0017265293980417054
337,0.0,0.0018942362226689786
338,0.0,0.0017875330019714235
339,0.0,0.0018637040857444331
340,0.0,0.001900652066642691
341,0.004807692307692308,0.001995524653062479
342,0.003605769230769231,0.0017646301074080535
343,0.007211538461538462,0.0013723384087411643
344,0.0,0.0012554426415889173
345,0.0,0.001428276074403223
346,0.0,0.00145595672511723
347,0.0,0.0016079197056671666
348,0.001201923076923077,0.0015307627357043431
349,0.0,0.0013790120998722125
350,0.0,0.0010374859562408197
351,0.0,0.000845344321586004
352,0.002403846153846154,0.0008952604977502759
353,0.0,0.0010416115107581949
354,0.006009615384615385,0.0010947431926492447
355,0.0,0.0011454329102855245
356,0.0,0.0011191021652775708
357,0.0,0.0008423108256173456
358,0.001201923076923077,0.0008394290044471202
359,0.006009615384615385,0.0011107752188436037
360,0.0,0.0011340421329232128
361,0.006009615384615385,0.0011770419382789439
362,0.001201923076923077,0.0011510752127872291
363,0.002403846153846154,0.0010807739437135734
364,0.006009615384615385,0.0007891488087666092
365,0.001201923076923077,0.0007664127564815154
366,0.0,0.0008722817657876895
367,0.002403846153846154,0.0010214387625666172
368,0.0,0.001044796681525286
369,0.0,0.0010333148992839145
370,0.003605769230769231,0.000927430722497897
371,0.002403846153846154,0.0006392637729552034
372,0.0,0.000657980443081825
373,0.006009615384615385,0.0008416434565042408
374,0.0,0.0008725547804248687
375,0.0,0.0009393826966144107
376,0.001201923076923077,0.0009564309439582702
377,0.0,0.0008402783833183446
378,0.0,0.0005858590764269743
379,0.0,0.0008062273910701554
380,0.0,0.0008113995016967177
381,0.004807692307692308,0.0009108071645896497
382,0.001201923076923077,0.0009349689599800129
383,0.002403846153846154,0.0009359851811295135
384,0.0,0.0008821254602059856
385,0.003605769230769231,0.0005251436546142787
386,0.001201923076923077,0.0007443137383498397
387,0.0,0.000806470070747648
388,0.003605769230769231,0.0013267752992919169
389,0.0,0.0010316464765011523
390,0.003605769230769231,0.0011556406242200599
391,0.0,0.0009608295131128248
392,0.003605769230769231,0.0006901051653899163
393,0.0,0.0010222729739579983
394,0.0,0.0009308130705029511
395,0.0,0.0010463134295096153
396,0.0,0.0011742662894676215
397,0.001201923076923077,0.0011072411960401168
398,0.0,0.0009714315815232855
399,0.004807692307692308,0.000566581209546151
400,0.001201923076923077,0.0010530781255197231
401,0.0,0.0009487106967180349
402,0.001201923076923077,0.0011479810468991976
403,0.003605769230769231,0.0012203905956710709
404,0.0,0.0012808633378062738
405,0.008413461538461538,0.0010590996150175098
406,0.0,0.0007096408794280756
407,0.0,0.0009648943977108268
408,0.0,0.001232008885231032
409,0.003605769230769231,0.0011379856776824685
410,0.002403846153846154,0.0011242591084242898
411,0.0,0.0012236667713172217
412,0.0,0.0008322396190014001
413,0.0,0.0006564333601378093
414,0.002403846153846154,0.0009538979748244406
415,0.0,0.0009424313600629123
416,0.0,0.0009745257474113169
417,0.0,0.0010147195689960392
418,0.0,0.000958448218777428
419,0.0,0.0008234273132124478
420,0.001201923076923077,0.0005178329293298123
421,0.0,0.0006542189080806888
422,0.0,0.0007940630722358356
423,0.0,0.000836395508478462
424,0.0,0.0008928488684551926
425,0.006009615384615385,0.0008797593333504321
426,0.0,0.000732043247156617
427,0.0,0.00045607095140792964
428,0.0,0.0006957778028513072
429,0.0,0.0006456189470095425
430,0.0,0.0006943520597460378
431,0.001201923076923077,0.0007068197281772234
432,0.0,0.0007307540113699372
433,0.001201923076923077,0.0005332430888505963
434,0.0,0.0003411317891554673
435,0.0,0.0005034238234786854
436,0.0,0.0005339559604032311
437,0.0,0.000544831043450871
438,0.0,0.0005898329561459167
439,0.0,0.000637731857491031
440,0.0,0.00046106105227637254
441,0.0,0.00026438434114841274
442,0.0,0.00039163949703362774
443,0.006009615384615385,0.0004365807398093002
444,0.0,0.00044747099033678344
445,0.0,0.0004565259758032284
446,0.0,0.00043515499670403077
447,0.006009615384615385,0.00031768286531773875
448,0.0,0.0002052160022797329
449,0.0,0.0003375674313922938
450,0.001201923076923077,0.000371982443156722
451,0.0,0.00037189143827766227
452,0.0,0.0004070496565544118
453,0.0,0.0003371730769163682
454,0.003605769230769231,0.00019943719245943886
455,0.0,0.00010899351015389213
456,0.0,9.218794248752524e-05
457,0.0,0.0003181985596324107
458,0.0,0.0002532665784232801
459,0.0,0.0002786266047212634
460,0.0,0.0002701024810493336
461,0.009615384615384616,0.00023427689365947924
462,0.0,8.980664815212849e-05
463,0.0,0.0002147563471011632
464,0.0,0.00019632785909156413
465,0.0,0.0002812354112543095
466,0.0,0.0002264201391006543
467,0.002403846153846154,0.00037918699608228545
468,0.0,0.0001371291852631977
469,0.003605769230769231,7.8643382987466e-05
470,0.001201923076923077,0.00017506305235126955
471,0.0,0.00016480983597720456
472,0.0,0.00018008348817939902
473,0.0,0.00017589726374265058
474,0.0,0.00032279430602492795
475,0.0,0.00013549109744012225
476,0.002403846153846154,7.339543496168718e-05
477,0.001201923076923077,0.00016176117252870298
478,0.003605769230769231,0.00016201901968603894
479,0.003605769230769231,0.0001914135956223377
480,0.0,0.00021712247395671666
481,0.0,0.0003699196658980344
482,0.0,0.00014130024222010285
483,0.0,6.861767881105038e-05
484,0.0,0.0002071119372601443
485,0.0,0.00010632403370147284
486,0.0,0.0002302726789808503
487,0.0,0.0002276487049679609
488,0.003605769230769231,0.0004503528115070088
489,0.003605769230769231,7.81125211929508e-05
490,0.0,6.215633239780823e-05
491,0.002403846153846154,0.0001321845868342847
492,0.0,0.0003451208363542529
493,0.0,0.000304684335092038
494,0.0,0.00031524090106296886
495,0.0,0.000721683858423649
496,0.001201923076923077,0.0001475795788752255
497,0.0,0.0001747900377140903
498,0.0,0.00045535807985529496
499,0.0,0.0003991929019955868
500,0.001201923076923077,0.00047363489306646113
501,0.0,0.00048176466226246533
502,0.0,0.0011729163837615687
503,0.0,0.000204700307965061
504,0.0,0.0003123439124129002
505,0.001201923076923077,0.0007550826490385767
506,0.0,0.0005974015285877191
507,0.0,0.000721896203141455
508,0.0,0.0008552790208833598
509,0.001201923076923077,0.001831746205714618
510,0.002403846153846154,0.000417105695690514
511,0.0,0.00041099320131366757
512,0.0,0.001226017730692932
513,0.003605769230769231,0.000983216713361523
514,0.003605769230769231,0.0011094253131375509
515,0.001201923076923077,0.0011046323895070706
516,0.0,0.0028906183085344785
517,0.0,0.0006357449176315598
518,0.0,0.0006505028755190823
519,0.007211538461538462,0.0017050370791037615
520,0.001201923076923077,0.0014671806602012654
521,0.0,0.0015620229116613668
522,0.001201923076923077,0.00165489339074184
523,0.0,0.003811739359417566
524,0.002403846153846154,0.0009173140134424217
525,0.0,0.0004964164477910849
526,0.0,0.002509702219750058
527,0.001201923076923077,0.0017780229921096798
528,0.0,0.0023208367607413932
529,0.0,0.0021989812276803898
530,0.003605769230769231,0.003427562262466838
531,0.0,0.0010353928440224455
532,0.0,0.0006681881570163601
533,0.0,0.0030917845936960526
534,0.002403846153846154,0.0022577400445933007
535,0.0,0.002526841471972977
536,0.002403846153846154,0.002342116734961531
537,0.0,0.0036407108567046123
538,0.0,0.0012515597667490347
539,0.0,0.0006093535027042327
540,0.0,0.0033837130782398825
541,0.008413461538461538,0.002352521626134029
542,0.0,0.002615829076213568
543,0.001201923076923077,0.0028467994592672094
544,0.001201923076923077,0.0036172467653870404
545,0.002403846153846154,0.0011056789456162577
546,0.003605769230769231,0.0006920011003703276
547,0.0,0.003633293959061243
548,0.0,0.002734393266148577
549,0.0,0.0029830640981793398
550,0.0,0.002667428842640445
551,0.0,0.003599743493647882
552,0.0,0.0011700345625913432
553,0.0,0.0007924249844127602
554,0.0,0.0012215129891794743
555,0.0,0.003674731513993115
556,0.006009615384615385,0.0026986131811982525
557,0.0,0.0025091713579555425
558,0.0,0.0035233448976772232
559,0.0,0.0011850655351160451
560,0.0,0.0006814141994397103
561,0.0,0.0035681496331343063
562,0.0,0.0021640505216012898
563,0.0,0.0026749367451628747
564,0.0,0.0023802477792875657
565,0.0,0.0031944229297956057
566,0.002403846153846154,0.0010816233225847977
567,0.0,0.0006549014446736368
568,0.0,0.0027193167911843453
569,0.0,0.0017756265302944399
570,0.003605769230769231,0.0020720142539121973
571,0.002403846153846154,0.0019350215759675893
572,0.0,0.0026779550736516894
573,0.0,0.0008947144684759175
574,0.006009615384615385,0.0007926524966104095
575,0.0,0.00242326275212314
576,0.0,0.001709647992976122
577,0.0,0.0018348403716026494
578,0.0,0.0016888078756714397
579,0.006009615384615385,0.0023451047284906595
580,0.0,0.0007129322225540698
581,0.0,0.0006613779585667223
582,0.006009615384615385,0.0022064284602834458
583,0.0,0.0014465377201345459
584,0.0,0.0017137735474934974
585,0.0,0.0015388470024608174
586,0.001201923076923077,0.001997936282357562
587,0.004807692307692308,0.0005718443250517731
588,0.001201923076923077,0.0005901666407024691
589,0.0,0.0014786927774023237
590,0.0,0.001685592369944662
591,0.0,0.0016510560183414873
592,0.0,0.0013193128992090174
593,0.0,0.0016660111534669726
594,0.0,0.0005951415740910687
595,0.0,0.00047145077596902715
596,0.003605769230769231,0.0015173546835228736
597,0.0,0.0012328430966224132
598,0.0,0.0013946952740301758
599,0.006009615384615385,0.001182032039147387
600,0.002403846153846154,0.0014618872097359567
601,0.0,0.00048291739073055547
602,0.0,0.00028170560312945153
603,0.0,0.0016854710301059156
604,0.0,0.001050044629551065
605,0.002403846153846154,0.0015528162513964887
606,0.003605769230769231,0.001149042770488228
607,0.001201923076923077,0.0014429581948915292
608,0.001201923076923077,0.0005137225422922803
609,0.002403846153846154,0.00048579921190078086
610,0.0,0.001690900987889814
611,0.001201923076923077,0.001076436044478392
612,0.001201923076923077,0.0012948932566613182
613,0.003605769230769231,0.0012397442999511107
614,0.013221153846153846,0.001466634630926907
615,0.001201923076923077,0.0005249009749367862
616,0.001201923076923077,0.0005507918630292846
617,0.007211538461538462,0.0016539226720318693
618,0.0,0.0012129736980277014
619,0.0,0.001451740165720795
620,0.003605769230769231,0.0008595714176790112
621,0.006009615384615385,0.0021967819431031126
622,0.0,0.0006599218805017663
623,0.0,0.0004735438881874014
624,0.002403846153846154,0.002044925134912079
625,0.0,0.0013207083073546002
626,0.0,0.00170922330354051
627,0.006009615384615385,0.0016714866136904008
628,0.004807692307692308,0.0019251475465896066
629,0.003605769230769231,0.000679578934378672
630,0.002403846153846154,0.0005950960716515388
631,0.0,0.0022093557838932013
632,0.001201923076923077,0.0013846392348940736
633,0.001201923076923077,0.0016918565391199412
634,0.001201923076923077,0.0005924114277192762
635,0.001201923076923077,0.0007994171926205175
636,0.002403846153846154,0.0003946123230829128
637,0.010817307692307692,0.0006447695681383182
638,0.008413461538461538,0.002847588168219061
639,0.001201923076923077,0.0017797217498521285
640,0.001201923076923077,0.0020778992360913945
641,0.0,0.002111662046222561
642,0.001201923076923077,0.0024063055096583403
643,0.003605769230769231,0.0009948956728408572
644,0.004807692307692308,0.0008231087961357387
645,0.003605769230769231,0.002722365454632847
646,0.014423076923076924,0.001717595752414007
647,0.0,0.0022701470431051134
648,0.001201923076923077,0.001857242739331191
649,0.007211538461538462,0.0024370803262603784
650,0.010817307692307692,0.0008468307346106464
651,0.0,0.0007783495631181857
652,0.002403846153846154,0.002837607966482175
653,0.001201923076923077,0.0017415907055260938
654,0.003605769230769231,0.0021777315884199387
655,0.0,0.002147730313289908
656,0.004807692307692308,0.0029238047544316
657,0.002403846153846154,0.001179802419610423
658,0.002403846153846154,0.0013316137253619267
659,0.003605769230769231,0.003676870128651019
660,0.002403846153846154,0.002705499217047107
661,0.002403846153846154,0.0036514039299941326
662,0.003605769230769231,0.004091215343010054
663,0.0,0.003540924006815598
664,0.0,0.0011042683699908316
665,0.007211538461538462,0.0029683819776910336
666,0.008413461538461538,0.007714301588136761
667,0.009615384615384616,0.005399683494131118
668,0.001201923076923077,0.0075592444416987935
669,0.001201923076923077,0.008922543032453356
670,0.006009615384615385,0.007429623158958025
671,0.001201923076923077,0.002521896873544064
672,0.002403846153846154,0.0046128401423006895
673,0.001201923076923077,0.016327109514710263
674,0.003605769230769231,0.012218239225162618
675,0.0,0.009774743054928528
676,0.007211538461538462,0.01235603577953892
677,0.003605769230769231,0.012995345054933655
678,0.0,0.005850749177190762
679,0.001201923076923077,0.007215837530566833
680,0.001201923076923077,0.0207549064029228
681,0.0,0.011667508032052708
682,0.006009615384615385,0.013795368946747903
683,0.001201923076923077,0.012742579003345203
684,0.004807692307692308,0.013028121978875007
685,0.006009615384615385,0.00596963188420248
686,0.001201923076923077,0.007088612709641304
